id_espaco,rua,tipo_ibge,lat,lon,nome_estab
IBGE-214981317,"RUA MARUIM, 315",Loja/Comércio/Serviço,-10.91499,-37.050737,SORVETERIA ACAI SHEKINAH
IBGE-214981323,"RUA MARUIM, 309",Residencial,-10.915347,-37.050831,
IBGE-214981328,"RUA MARUIM, 295",Loja/Comércio/Serviço,-10.915046,-37.050504,SEM DENOMINACAO
IBGE-214981333,"RUA MARUIM, 289",Loja/Comércio/Serviço,-10.915028,-37.050528,SEM DENOMINACAO
IBGE-276344,"RUA MARUIM, 397",Loja/Comércio/Serviço,-10.915036,-37.051482,SEM DENOMINACAO
IBGE-276345,"RUA MARUIM, 391",Loja/Comércio/Serviço,-10.915028,-37.051442,MOVEIS USADOS
IBGE-276346,"RUA MARUIM, 383",Residencial,-10.915345,-37.051379,
IBGE-276347,"RUA MARUIM, 377",Residencial,-10.915135,-37.051344,
IBGE-276347,"RUA MARUIM, 377",Loja/Comércio/Serviço,-10.915135,-37.051344,SEM DENOMINACAO
IBGE-276348,"RUA MARUIM, 369",Loja/Comércio/Serviço,-10.914992,-37.051252,MOB PASSAGEIROS E CARGAS
IBGE-276349,"RUA MARUIM, 365",Serviço Público/Privado,-10.915006,-37.051231,DENTAL MED
IBGE-276350,"RUA MARUIM, 361",Loja/Comércio/Serviço,-10.915002,-37.051208,SEM DENOMINACAO
IBGE-276351,"RUA MARUIM, 355",Loja/Comércio/Serviço,-10.914945,-37.051138,LOG CONSULTORIA
IBGE-276353,"RUA MARUIM, 345",Serviço Público/Privado,-10.915034,-37.051001,COLEGIO PIO DECIMO EDUCACAO INFANTIL
IBGE-276354,"RUA MARUIM, 339",Loja/Comércio/Serviço,-10.915007,-37.050973,SEBASTIAN CENTRO DE BELEZA
IBGE-276355,"RUA MARUIM, 333",Residencial,-10.915041,-37.050903,
IBGE-276356,"RUA MARUIM, 327",Loja/Comércio/Serviço,-10.914941,-37.050825,SEM DENOMINACAO
IBGE-276357,"RUA MARUIM, 323",Residencial,-10.914937,-37.050731,
IBGE-276358,"RUA MARUIM, 315",Residencial,-10.91499,-37.050737,
IBGE-276359,"RUA MARUIM, 309",Loja/Comércio/Serviço,-10.915347,-37.050831,SEM DENOMINACAO
IBGE-276360,"RUA MARUIM, 307",Residencial,-10.915118,-37.050602,
IBGE-276361,"RUA MARUIM, 299",Residencial,-10.915083,-37.050632,
IBGE-276361,"RUA MARUIM, 299",Loja/Comércio/Serviço,-10.915083,-37.050632,FRATERNIDADE IMACULADO CORACAO DE MARIA
IBGE-276362,"RUA MARUIM, 295",Loja/Comércio/Serviço,-10.915046,-37.050504,REFORMA DE ROUPA JANE MONTEIRO
IBGE-276363,"RUA MARUIM, 289",Loja/Comércio/Serviço,-10.915028,-37.050528,PAPELARIA SEM DENOMINACAO
IBGE-276364,"RUA MARUIM, 281",Loja/Comércio/Serviço,-10.914927,-37.050377,RESTAURANTE SEM DENOMINACAO
IBGE-214981199,"RUA SANTA LUZIA, 200",Serviço Público/Privado,-10.915765,-37.051666,CLIFEMINE
IBGE-214981204,"RUA SANTA LUZIA, 224",Loja/Comércio/Serviço,-10.915963,-37.051617,BAR KALABAR
IBGE-214981208,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-214981212,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-214981216,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-214981219,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-214981222,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-214981225,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-214981231,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-276258,"RUA SANTA LUZIA, 126",Loja/Comércio/Serviço,-10.915097,-37.051607,GALERIA SKIMEL
IBGE-276259,"RUA SANTA LUZIA, 130",Loja/Comércio/Serviço,-10.915099,-37.051476,SAUDE DENTAL MATERIAIS ESPECIALIZADOS
IBGE-276260,"RUA SANTA LUZIA, 134",Loja/Comércio/Serviço,-10.915166,-37.051603,SAUDE DENTAL MATERIAL ODONTOLOGICO
IBGE-276261,"RUA SANTA LUZIA, 140",Residencial,-10.915192,-37.051581,
IBGE-276262,"RUA SANTA LUZIA, 140",Loja/Comércio/Serviço,-10.915192,-37.051581,ADOCILATTO CONFEITARIA
IBGE-276263,"RUA SANTA LUZIA, 144",Loja/Comércio/Serviço,-10.915294,-37.051637,DESAPEGA
IBGE-276264,"RUA SANTA LUZIA, 146",Loja/Comércio/Serviço,-10.91532,-37.051723,ADN UNIFORMES
IBGE-276265,"RUA SANTA LUZIA, 150",Galpão/Ruína/Obra,-10.915335,-37.05173,
IBGE-276266,"RUA SANTA LUZIA, 154",Residencial,-10.915323,-37.05155,
IBGE-276267,"RUA SANTA LUZIA, 158",Residencial,-10.915424,-37.051688,
IBGE-276268,"RUA SANTA LUZIA, 164",Loja/Comércio/Serviço,-10.915491,-37.051618,MESTRE DOS MAGOS CENTRO AUTOMOTIVO
IBGE-276269,"RUA SANTA LUZIA, 170",Galpão/Ruína/Obra,-10.915526,-37.051658,
IBGE-276270,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276271,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276272,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276273,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276274,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276275,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276276,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276277,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276278,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276279,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276280,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276281,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276282,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276283,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276284,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276285,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276286,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276287,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276288,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276289,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276290,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276291,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276292,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276293,"RUA SANTA LUZIA, 180",Residencial,-10.915709,-37.051673,
IBGE-276294,"RUA SANTA LUZIA, 194",Residencial,-10.915727,-37.051626,
IBGE-276295,"RUA SANTA LUZIA, 196",Residencial,-10.915775,-37.051598,
IBGE-276296,"RUA SANTA LUZIA, 200",Serviço Público/Privado,-10.915765,-37.051666,GINOCHECK UP
IBGE-276297,"RUA SANTA LUZIA, 204",Residencial,-10.915818,-37.051639,
IBGE-276298,"RUA SANTA LUZIA, 210",Residencial,-10.915722,-37.051688,
IBGE-276298,"RUA SANTA LUZIA, 210",Loja/Comércio/Serviço,-10.915722,-37.051688,MERCEARIA SEM DENOMINACAO
IBGE-276299,"RUA SANTA LUZIA, 214",Residencial,-10.915916,-37.051621,
IBGE-276300,"RUA SANTA LUZIA, 218",Residencial,-10.915899,-37.05177,
IBGE-276301,"RUA SANTA LUZIA, 224",Residencial,-10.915963,-37.051617,
IBGE-276302,"RUA SANTA LUZIA, 232",Residencial,-10.916034,-37.0516,
IBGE-276303,"RUA SANTA LUZIA, 180",Loja/Comércio/Serviço,-10.915705,-37.051593,CONDOMINIO EDIFICIO NOBRE
IBGE-214981237,"RUA SANTA LUZIA, 214",Residencial,-10.915744,-37.051334,
IBGE-214981242,"RUA SANTA LUZIA, 214",Residencial,-10.915877,-37.051501,
IBGE-276400,"RUA SANTA LUZIA, 217",Loja/Comércio/Serviço,-10.915968,-37.051582,SEM DENOMINACAO
IBGE-276401,"RUA SANTA LUZIA, 213",Loja/Comércio/Serviço,-10.91589,-37.051625,CABELEIREIRO SEMPRE BELLA
IBGE-276402,"RUA SANTA LUZIA, 213",Loja/Comércio/Serviço,-10.915923,-37.051604,AVEXADO LANCHONETE
IBGE-276403,"RUA SANTA LUZIA, 207",Residencial,-10.91582,-37.051556,
IBGE-276403,"RUA SANTA LUZIA, 207",Loja/Comércio/Serviço,-10.91582,-37.051556,COSTUREIRA SEM DENOMINACAO
IBGE-276404,"RUA SANTA LUZIA, 199",Residencial,-10.915721,-37.051758,
IBGE-276405,"RUA SANTA LUZIA, 193",Residencial,-10.915743,-37.051697,
IBGE-276406,"RUA SANTA LUZIA, 191",Residencial,-10.915709,-37.051646,
IBGE-276407,"RUA SANTA LUZIA, 185",Loja/Comércio/Serviço,-10.915655,-37.051502,VAGO
IBGE-276408,"RUA SANTA LUZIA, 175",Residencial,-10.915576,-37.051597,
IBGE-276408,"RUA SANTA LUZIA, 175",Loja/Comércio/Serviço,-10.915576,-37.051597,ORTENCIA ATELIE DE COSTURA
IBGE-276409,"RUA SANTA LUZIA, 173",Residencial,-10.915658,-37.051614,
IBGE-276410,"RUA SANTA LUZIA, 169",Residencial,-10.915438,-37.051576,
IBGE-276411,"RUA SANTA LUZIA, 163",Residencial,-10.915457,-37.051566,
IBGE-276413,"RUA SANTA LUZIA, 157",Loja/Comércio/Serviço,-10.915484,-37.051716,VAGO
IBGE-276414,"RUA SANTA LUZIA, 151",Loja/Comércio/Serviço,-10.915385,-37.051525,FREEDOM LOJA DE ROCK E DISCOS
IBGE-276415,"RUA SANTA LUZIA, 147",Loja/Comércio/Serviço,-10.915339,-37.051655,VAGO
IBGE-214981389,"RUA SANTA LUZIA, 422",Loja/Comércio/Serviço,-10.91617,-37.051555,VAGO
IBGE-214981395,"RUA SANTA LUZIA, 422",Loja/Comércio/Serviço,-10.91617,-37.051555,VAGO
IBGE-214981400,"RUA SANTA LUZIA, 422",Residencial,-10.91617,-37.051555,
IBGE-214981405,"RUA SANTA LUZIA, 255",Residencial,-10.9162,-37.051563,
IBGE-214981411,"RUA SANTA LUZIA, 213",Residencial,-10.915928,-37.051696,
IBGE-214981415,"RUA SANTA LUZIA, 199",Loja/Comércio/Serviço,-10.915721,-37.051758,LOJA DE ROUPA SEM DENOMINACAO
IBGE-214981420,"RUA SANTA LUZIA, 175",Residencial,-10.915576,-37.051597,
IBGE-214981426,"RUA SANTA LUZIA, 169",Galpão/Ruína/Obra,-10.915438,-37.051576,
IBGE-214981432,"RUA SANTA LUZIA, 169",Loja/Comércio/Serviço,-10.915438,-37.051576,DEPOSITO DESAPEGA
IBGE-214981437,"RUA SANTA LUZIA, 163",Loja/Comércio/Serviço,-10.915457,-37.051566,PASTELARIA DO SIEL
IBGE-214981443,"RUA SANTA LUZIA, 151",Residencial,-10.915385,-37.051525,
IBGE-214981449,"RUA SANTA LUZIA, 142",Loja/Comércio/Serviço,-10.915339,-37.051611,VAGO
IBGE-276352,"RUA SANTA LUZIA, 349",Loja/Comércio/Serviço,-10.915119,-37.051549,BRECHO ARTE FINA
IBGE-214981487,"RUA SANTA LUZIA, 309",Loja/Comércio/Serviço,-10.916354,-37.051738,ELETRONICA 3D
IBGE-214981492,"RUA SANTA LUZIA, 333",Loja/Comércio/Serviço,-10.916986,-37.051427,MERCEARIA SEM DENOMINACAO
IBGE-214981497,"RUA SANTA LUZIA, 333",Residencial,-10.916986,-37.051427,
IBGE-276447,"RUA SANTA LUZIA, 0",Loja/Comércio/Serviço,-10.917019,-37.051624,VAGO
IBGE-276448,"RUA SANTA LUZIA, 333",Residencial,-10.916986,-37.051427,
IBGE-276449,"RUA SANTA LUZIA, 321",Residencial,-10.916848,-37.051528,
IBGE-276450,"RUA SANTA LUZIA, 317",Residencial,-10.916248,-37.051769,
IBGE-276451,"RUA SANTA LUZIA, 311",Serviço Público/Privado,-10.916422,-37.051674,VAGO
IBGE-276452,"RUA SANTA LUZIA, 309",Residencial,-10.916354,-37.051738,
IBGE-276453,"RUA SANTA LUZIA, 303",Loja/Comércio/Serviço,-10.916681,-37.051585,VAGO
IBGE-276454,"RUA SANTA LUZIA, 301",Residencial,-10.916653,-37.051534,
IBGE-276455,"RUA SANTA LUZIA, 295",Residencial,-10.916674,-37.051638,
IBGE-276456,"RUA SANTA LUZIA, 275",Loja/Comércio/Serviço,-10.916526,-37.051613,ADVOCACIA SERGIO ANDRADE ROSAS
IBGE-276457,"RUA SANTA LUZIA, 269",Misto/Outros,-10.916358,-37.051653,HOTEL JANGADEIRO
IBGE-276478,"RUA SANTA LUZIA, 252",Loja/Comércio/Serviço,-10.916206,-37.051745,SEM DENOMINACAO
IBGE-276479,"RUA SANTA LUZIA, 252",Residencial,-10.916187,-37.051682,
IBGE-276479,"RUA SANTA LUZIA, 252",Loja/Comércio/Serviço,-10.916187,-37.051682,BRECHO LE BRECHOT
IBGE-276480,"RUA SANTA LUZIA, 256",Residencial,-10.916298,-37.051697,
IBGE-276481,"RUA SANTA LUZIA, 270",Residencial,-10.916349,-37.051621,
IBGE-276482,"RUA SANTA LUZIA, 274",Residencial,-10.916454,-37.051705,
IBGE-276483,"RUA SANTA LUZIA, 278",Loja/Comércio/Serviço,-10.916474,-37.051764,D ORION ESCRITORIO IMOBILIARIO
IBGE-276484,"RUA SANTA LUZIA, 278",Residencial,-10.916512,-37.051656,
IBGE-276485,"RUA SANTA LUZIA, 282",Loja/Comércio/Serviço,-10.91653,-37.051601,VAGO
IBGE-276486,"RUA SANTA LUZIA, 288",Residencial,-10.916574,-37.051615,
IBGE-276487,"RUA SANTA LUZIA, 290",Residencial,-10.916531,-37.051701,
IBGE-276488,"RUA SANTA LUZIA, 294",Residencial,-10.91661,-37.051628,
IBGE-276489,"RUA SANTA LUZIA, 298",Galpão/Ruína/Obra,-10.916689,-37.051636,
IBGE-276490,"RUA SANTA LUZIA, 304",Loja/Comércio/Serviço,-10.916715,-37.05163,VAGO
IBGE-276491,"RUA SANTA LUZIA, 308",Residencial,-10.916868,-37.051721,
IBGE-276492,"RUA SANTA LUZIA, 314",Residencial,-10.916746,-37.051669,
IBGE-276493,"RUA SANTA LUZIA, 320",Residencial,-10.916827,-37.051672,
IBGE-276494,"RUA SANTA LUZIA, 322",Residencial,-10.916815,-37.051598,
IBGE-276495,"RUA SANTA LUZIA, 326",Residencial,-10.916964,-37.051657,
IBGE-276496,"RUA SANTA LUZIA, 332",Residencial,-10.916994,-37.051609,
IBGE-276497,"RUA SANTA LUZIA, 0",Residencial,-10.916978,-37.051669,
IBGE-276498,"RUA SANTA LUZIA, 340",Loja/Comércio/Serviço,-10.917069,-37.051594,LEONARDO MEDINA ENGENHARIA
IBGE-276499,"RUA SANTA LUZIA, 350",Residencial,-10.917155,-37.051605,
IBGE-276500,"RUA SANTA LUZIA, 356",Loja/Comércio/Serviço,-10.917219,-37.051543,ADVOCACIA DR KATIA MARIA MATEUS
IBGE-276551,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.917075,-37.052291,
IBGE-276552,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.916908,-37.052295,
IBGE-276553,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.916891,-37.052294,
IBGE-276554,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.917075,-37.052291,
IBGE-276555,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.916791,-37.052294,
IBGE-276556,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.916917,-37.05222,
IBGE-276557,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.916791,-37.052294,
IBGE-276558,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.916862,-37.052731,
IBGE-276564,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.91688,-37.052376,
IBGE-276565,"TRAVESSA EDUARDO CRUZ SOBRINHO, 307",Residencial,-10.916923,-37.05227,
IBGE-280010,"AVENIDA CARLOS BURLAMARQUI, 488",Serviço Público/Privado,-10.906901,-37.056103,ESCOLA ESTADUAL SAO JOSE
IBGE-280011,"AVENIDA CARLOS BURLAMARQUI, 524",Residencial,-10.906873,-37.056388,
IBGE-280012,"AVENIDA CARLOS BURLAMARQUI, 532",Loja/Comércio/Serviço,-10.906892,-37.056425,JM MULTIMARCAS
IBGE-280013,"AVENIDA CARLOS BURLAMARQUI, 536",Residencial,-10.906964,-37.056524,
IBGE-280014,"AVENIDA CARLOS BURLAMARQUI, 540",Residencial,-10.906854,-37.056568,
IBGE-280029,"AVENIDA CARLOS BURLAMARQUI, 544",Residencial,-10.906871,-37.056579,
IBGE-280015,"AVENIDA CARLOS BURLAMARQUI, 548",Residencial,-10.906795,-37.056619,
IBGE-280018,"AVENIDA CARLOS BURLAMARQUI, 564",Residencial,-10.90686,-37.056771,
IBGE-280020,"AVENIDA CARLOS BURLAMARQUI, 568",Loja/Comércio/Serviço,-10.906547,-37.056639,LA FAMILIA BARBEARIA
IBGE-280021,"AVENIDA CARLOS BURLAMARQUI, 568",Residencial,-10.906876,-37.056843,
IBGE-280019,"AVENIDA CARLOS BURLAMARQUI, 568",Residencial,-10.906854,-37.056807,
IBGE-280022,"AVENIDA CARLOS BURLAMARQUI, 574",Residencial,-10.906854,-37.056864,
IBGE-280033,"AVENIDA CARLOS BURLAMARQUI, 580",Residencial,-10.906824,-37.056919,
IBGE-280023,"AVENIDA CARLOS BURLAMARQUI, 588",Residencial,-10.906831,-37.056994,
IBGE-280024,"AVENIDA CARLOS BURLAMARQUI, 594",Residencial,-10.906853,-37.05704,
IBGE-280030,"AVENIDA CARLOS BURLAMARQUI, 600",Residencial,-10.906863,-37.057048,
IBGE-280025,"AVENIDA CARLOS BURLAMARQUI, 602",Residencial,-10.906818,-37.057121,
IBGE-280032,"AVENIDA CARLOS BURLAMARQUI, 602",Residencial,-10.906792,-37.057135,
IBGE-280031,"AVENIDA CARLOS BURLAMARQUI, 606",Residencial,-10.906826,-37.057209,
IBGE-280026,"AVENIDA CARLOS BURLAMARQUI, 606",Residencial,-10.906827,-37.057177,
IBGE-280027,"AVENIDA CARLOS BURLAMARQUI, 614",Residencial,-10.906831,-37.057261,
IBGE-280016,"AVENIDA CARLOS BURLAMARQUI, 554",Loja/Comércio/Serviço,-10.906831,-37.056663,MAGO AUTOMOVEIS
IBGE-280017,"AVENIDA CARLOS BURLAMARQUI, 560",Residencial,-10.906843,-37.056694,
IBGE-216588906,"AVENIDA CARLOS BURLAMARQUI, 0",Loja/Comércio/Serviço,-10.906861,-37.056352,SEM IDENTIFICACAO
IBGE-280037,"AVENIDA CARLOS BURLAMARQUI, 637",Loja/Comércio/Serviço,-10.906855,-37.057401,ARABI AUTOMOVEIS
IBGE-280043,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.906678,-37.057049,
IBGE-280044,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.906689,-37.057123,
IBGE-280039,"AVENIDA CARLOS BURLAMARQUI, 615",Loja/Comércio/Serviço,-10.906772,-37.057313,PRIMTEL
IBGE-280040,"AVENIDA CARLOS BURLAMARQUI, 615",Residencial,-10.906836,-37.057263,
IBGE-280042,"AVENIDA CARLOS BURLAMARQUI, 607",Residencial,-10.906779,-37.057115,
IBGE-280067,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907114,-37.057119,
IBGE-280066,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907143,-37.057127,
IBGE-280065,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.90719,-37.057103,
IBGE-280064,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907205,-37.057164,
IBGE-280063,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907294,-37.057097,
IBGE-280062,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907256,-37.057088,
IBGE-280061,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.90725,-37.057083,
IBGE-280060,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907197,-37.057071,
IBGE-280059,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907204,-37.057038,
IBGE-280058,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907265,-37.056963,
IBGE-280057,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907359,-37.05694,
IBGE-280056,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.90726,-37.056988,
IBGE-280055,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907247,-37.056936,
IBGE-280054,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907251,-37.056951,
IBGE-280053,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907276,-37.056942,
IBGE-280052,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907251,-37.056987,
IBGE-280051,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907192,-37.057045,
IBGE-280050,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907177,-37.057063,
IBGE-280049,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907171,-37.057086,
IBGE-280048,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907196,-37.057043,
IBGE-280047,"AVENIDA CARLOS BURLAMARQUI, 603",Residencial,-10.907032,-37.057071,
IBGE-280068,"AVENIDA CARLOS BURLAMARQUI, 591",Residencial,-10.906856,-37.057046,
IBGE-280070,"AVENIDA CARLOS BURLAMARQUI, 583",Loja/Comércio/Serviço,-10.906844,-37.056966,HEALTHY GOURMET
IBGE-280074,"AVENIDA CARLOS BURLAMARQUI, 557",Loja/Comércio/Serviço,-10.9069,-37.056757,EDUARDO FLORES
IBGE-280075,"AVENIDA CARLOS BURLAMARQUI, 553",Residencial,-10.906866,-37.056712,
IBGE-280076,"AVENIDA CARLOS BURLAMARQUI, 549",Residencial,-10.906901,-37.056644,
IBGE-280077,"AVENIDA CARLOS BURLAMARQUI, 547",Residencial,-10.906927,-37.056613,
IBGE-280078,"AVENIDA CARLOS BURLAMARQUI, 543",Residencial,-10.906976,-37.056564,
IBGE-280079,"AVENIDA CARLOS BURLAMARQUI, 539",Residencial,-10.906921,-37.056565,
IBGE-280080,"AVENIDA CARLOS BURLAMARQUI, 537",Loja/Comércio/Serviço,-10.906924,-37.05648,EXPANSAO FINANCIAMENTOS
IBGE-280082,"AVENIDA CARLOS BURLAMARQUI, 531",Residencial,-10.906936,-37.056423,
IBGE-280083,"AVENIDA CARLOS BURLAMARQUI, 527",Residencial,-10.906915,-37.056382,
IBGE-280084,"AVENIDA CARLOS BURLAMARQUI, 523",Residencial,-10.906881,-37.056411,
IBGE-280085,"AVENIDA CARLOS BURLAMARQUI, 519",Residencial,-10.906858,-37.056424,
IBGE-280086,"AVENIDA CARLOS BURLAMARQUI, 515",Residencial,-10.906836,-37.056401,
IBGE-280087,"AVENIDA CARLOS BURLAMARQUI, 509",Residencial,-10.906844,-37.056287,
IBGE-280088,"AVENIDA CARLOS BURLAMARQUI, 503",Residencial,-10.906938,-37.056192,
IBGE-280089,"AVENIDA CARLOS BURLAMARQUI, 503",Residencial,-10.906793,-37.056208,
IBGE-280038,"AVENIDA CARLOS BURLAMARQUI, 621",Loja/Comércio/Serviço,-10.906774,-37.057321,EVOLUCAO CURSOS
IBGE-280041,"AVENIDA CARLOS BURLAMARQUI, 611",Residencial,-10.90679,-37.057173,
IBGE-216588999,"AVENIDA CARLOS BURLAMARQUI, 621",Residencial,-10.906791,-37.057353,
IBGE-216589003,"AVENIDA CARLOS BURLAMARQUI, 559",Loja/Comércio/Serviço,-10.907022,-37.056832,EDUARDO FLORES
IBGE-216589003,"AVENIDA CARLOS BURLAMARQUI, 559",Residencial,-10.907022,-37.056832,
IBGE-216589007,"AVENIDA CARLOS BURLAMARQUI, 499",Loja/Comércio/Serviço,-10.906904,-37.056261,CK VIDA CRISTA
IBGE-216589010,"AVENIDA CARLOS BURLAMARQUI, 495",Loja/Comércio/Serviço,-10.906939,-37.056052,GIL FASHION HAIR
IBGE-216589015,"AVENIDA CARLOS BURLAMARQUI, 491",Loja/Comércio/Serviço,-10.906912,-37.056116,EMPORIO DO SABOR
IBGE-216589019,"AVENIDA CARLOS BURLAMARQUI, 491",Residencial,-10.906906,-37.056066,
IBGE-279981,"AVENIDA COELHO E CAMPOS, 835",Residencial,-10.906319,-37.057207,
IBGE-279980,"AVENIDA COELHO E CAMPOS, 835",Loja/Comércio/Serviço,-10.906478,-37.05717,LANCHONETE PONTO CERTO
IBGE-279982,"AVENIDA COELHO E CAMPOS, 833",Loja/Comércio/Serviço,-10.906358,-37.05717,REVENDA DE CARRO
IBGE-279983,"AVENIDA COELHO E CAMPOS, 831",Loja/Comércio/Serviço,-10.906362,-37.057066,LUCAR MULTIMARCAS
IBGE-279984,"AVENIDA COELHO E CAMPOS, 827",Loja/Comércio/Serviço,-10.906345,-37.057031,LOJA DE SOM
IBGE-279985,"AVENIDA COELHO E CAMPOS, 819",Loja/Comércio/Serviço,-10.906343,-37.057036,CONCEPT MOB
IBGE-279988,"AVENIDA COELHO E CAMPOS, 799",Loja/Comércio/Serviço,-10.906522,-37.05682,HERBALIFE E QG DA MODA
IBGE-279989,"AVENIDA COELHO E CAMPOS, 793",Residencial,-10.906578,-37.056696,
IBGE-279990,"AVENIDA COELHO E CAMPOS, 793",Loja/Comércio/Serviço,-10.90644,-37.056694,CARIRA AUTOMOVEIS
IBGE-279991,"AVENIDA COELHO E CAMPOS, 787",Loja/Comércio/Serviço,-10.906423,-37.056735,ESTABELECIMENTO VAGO
IBGE-279998,"AVENIDA COELHO E CAMPOS, 775",Loja/Comércio/Serviço,-10.906409,-37.056623,JR MULTIMARCAS
IBGE-279999,"AVENIDA COELHO E CAMPOS, 771",Loja/Comércio/Serviço,-10.906415,-37.056586,ESTABELECIMENTO VAGO
IBGE-280000,"AVENIDA COELHO E CAMPOS, 767",Residencial,-10.906358,-37.056509,
IBGE-280000,"AVENIDA COELHO E CAMPOS, 767",Loja/Comércio/Serviço,-10.906358,-37.056509,OFICINA
IBGE-280001,"AVENIDA COELHO E CAMPOS, 765",Residencial,-10.906384,-37.056489,
IBGE-280002,"AVENIDA COELHO E CAMPOS, 765",Loja/Comércio/Serviço,-10.906407,-37.056447,RAFAEL FUME
IBGE-280003,"AVENIDA COELHO E CAMPOS, 745",Loja/Comércio/Serviço,-10.906345,-37.056401,RECUPERACAO DE PARA BRISA
IBGE-280004,"AVENIDA COELHO E CAMPOS, 741",Loja/Comércio/Serviço,-10.906367,-37.056346,PRIME CAR AUTOMOVEIS
IBGE-280006,"AVENIDA COELHO E CAMPOS, 721",Loja/Comércio/Serviço,-10.906377,-37.056136,DEPOSITO DE BEBIDA
IBGE-280005,"AVENIDA COELHO E CAMPOS, 715",Loja/Comércio/Serviço,-10.906266,-37.056076,CAPOTARIA 2 IRMAOS
